timestamp,test-class,test-method,time,description,result
2021-06-01 17:06:41.999,acme.testing.manager.task.ManagerTaskListTest,listNegativeOtherManager,4198,"[2] recordIndex=1, publica=false, titulo=Implementacion entidad shout, periodoEjecucionInicio=2021/07/18 18:56, periodoEjecucionFinal=2021/07/18 22:23, cargaTrabajo=2.00, descripcion=implementar shout con sus atributos, enlace=http://happybirthday.com",OK
2021-06-01 17:06:46.649,acme.testing.manager.task.ManagerTaskListTest,listNegativeOtherManager,4441,"[3] recordIndex=2, publica=true, titulo=Implementacion entidad announcement, periodoEjecucionInicio=2021/11/03 05:07, periodoEjecucionFinal=2021/11/03 12:07, cargaTrabajo=7.00, descripcion=implementar announcement con sus atributos, enlace=https://stackoverflow.com/",OK
2021-06-01 17:07:04.576,acme.testing.manager.task.ManagerTaskDeleteTest,deletePositive,9487,"[1] recordIndex=0, publica=false, titulo=Implementacion entidad task, periodoEjecucionInicio=2021/09/13 10:39, periodoEjecucionFinal=2021/09/13 16:23, cargaTrabajo=1.00, descripcion=implementar task con sus atributos, enlace=https://stackoverflow.com/",OK
2021-06-01 17:07:08.19,acme.testing.manager.task.ManagerTaskDeleteTest,deleteNegative,3410,"deleteNegative()",OK
2021-06-01 17:07:11.792,acme.testing.manager.task.ManagerTaskDeleteTest,deleteNegative2,3388,"deleteNegative2()",OK
2021-06-01 17:07:27.523,acme.testing.manager.task.ManagerTaskShowTest,showPositive,7962,"[1] recordIndex=0, publica=false, titulo=Implementacion entidad task, periodoEjecucionInicio=2021/09/13 10:39, periodoEjecucionFinal=2021/09/13 16:23, cargaTrabajo=1.00, descripcion=implementar task con sus atributos, enlace=https://stackoverflow.com/",OK
2021-06-01 17:07:35.747,acme.testing.manager.task.ManagerTaskShowTest,showPositive,8001,"[2] recordIndex=1, publica=false, titulo=Implementacion entidad shout, periodoEjecucionInicio=2021/07/18 18:56, periodoEjecucionFinal=2021/07/18 22:23, cargaTrabajo=2.00, descripcion=implementar shout con sus atributos, enlace=http://happybirthday.com",OK
2021-06-01 17:07:43.922,acme.testing.manager.task.ManagerTaskShowTest,showPositive,7924,"[3] recordIndex=2, publica=true, titulo=Implementacion entidad announcement, periodoEjecucionInicio=2021/11/03 05:07, periodoEjecucionFinal=2021/11/03 12:07, cargaTrabajo=7.00, descripcion=implementar announcement con sus atributos, enlace=https://stackoverflow.com/",OK
2021-06-01 17:07:44.372,acme.testing.manager.task.ManagerTaskShowTest,showNegative,232,"showNegative()",OK
2021-06-01 17:08:48.064,acme.testing.manager.task.ManagerTaskShowTest,showNegative2,63489,"showNegative2()",OK
2021-06-01 17:08:59.214,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative2,3493,"updateNegative2()",OK
2021-06-01 17:09:10.492,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,11059,"[1] recordIndex=0, publica=false, titulo=example, periodoEjecucionInicio=2021/09/13 10:39, periodoEjecucionFinal=2021/09/13 16:23, cargaTrabajo=1.00, descripcion=implementar task con sus atributos, enlace=https://stackoverflow.com/",OK
2021-06-01 17:09:21.795,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,11068,"[2] recordIndex=1, publica=false, titulo=example1, periodoEjecucionInicio=2021/07/18 18:56, periodoEjecucionFinal=2021/07/18 22:23, cargaTrabajo=2.00, descripcion=implementar shout con sus atributos, enlace=http://happybirthday.com",OK
2021-06-01 17:09:32.95,acme.testing.manager.task.ManagerTaskUpdateTest,updatePositive,10916,"[3] recordIndex=2, publica=true, titulo=example2, periodoEjecucionInicio=2021/11/03 05:07, periodoEjecucionFinal=2021/11/03 12:07, cargaTrabajo=7.00, descripcion=implementar announcement con sus atributos, enlace=https://stackoverflow.com/",OK
2021-06-01 17:09:39.824,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6654,"[1] recordIndex=0, publica=false, titulo=viagra, periodoEjecucionInicio=2021/09/13 10:39, periodoEjecucionFinal=2021/09/12 16:23, cargaTrabajo=5.00, descripcion=implementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosi…, enlace=a",OK
2021-06-01 17:09:46.725,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6661,"[2] recordIndex=1, publica=false, titulo=exampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexample…, periodoEjecucionInicio=2019/07/18 18:56, periodoEjecucionFinal=2021/07/18 22:23, cargaTrabajo=-2.00, descripcion=implementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributosimplementar task con sus atributos, enlace=b",OK
2021-06-01 17:09:53.631,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6692,"[3] recordIndex=2, publica=true, titulo=exampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexampleexample…, periodoEjecucionInicio=2021/11/03 05:07, periodoEjecucionFinal=2021/11/03 12:07, cargaTrabajo=12.00, descripcion=hardcore, enlace=c",OK
2021-06-01 17:10:00.281,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6428,"[4] recordIndex=3, publica=true, titulo=null, periodoEjecucionInicio=null, periodoEjecucionFinal=null, cargaTrabajo=null, descripcion=null, enlace=null",OK
2021-06-01 17:10:10.047,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutsWithAnonymous,1503,"[1] recordIndex=0, moment=2021/05/24 11:30, author=The PSM Gang, text=Have you heard about octave?",OK
2021-06-01 17:10:11.854,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutsWithAnonymous,1582,"[2] recordIndex=1, moment=2021/05/24 11:35, author=Astrazeneca, text=Go, vaccines, go!",OK
2021-06-01 17:10:13.571,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutsWithAnonymous,1498,"[3] recordIndex=2, moment=2021/05/24 11:35, author=Coyote, text=So acme has a webpage...",OK
2021-06-01 17:10:15.352,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutsWithAnonymous,1563,"[4] recordIndex=3, moment=2021/05/24 12:30, author=indevelopers, text=Please, no mean comments on our web!",OK
2021-06-01 17:10:17.157,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutsWithAnonymous,1584,"[5] recordIndex=4, moment=2021/05/24 12:30, author=Github geek, text=Sonarcloud knows best",OK
2021-06-01 17:10:18.887,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutsWithAnonymous,1512,"[6] recordIndex=5, moment=2021/05/24 12:30, author=Asunción Pereira Adolfo, text=Hi, i'm new!",OK
2021-06-01 17:10:20.63,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutsWithAnonymous,1516,"[7] recordIndex=6, moment=2021/05/24 12:30, author=Twitch prime, text=Cool features!",OK
2021-06-01 17:10:24.386,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutNegative,3538,"listShoutNegative()",OK
2021-06-01 17:10:28.026,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutNegative2,3427,"listShoutNegative2()",OK
2021-06-01 17:10:29.363,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutNotOlderThanOneMonth,1069,"[1] recordIndex=0",OK
2021-06-01 17:10:30.614,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutNotOlderThanOneMonth,1028,"[2] recordIndex=1",OK
2021-06-01 17:10:31.864,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutNotOlderThanOneMonth,1057,"[3] recordIndex=2",OK
2021-06-01 17:10:33.099,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutNotOlderThanOneMonth,1017,"[4] recordIndex=3",OK
2021-06-01 17:10:34.318,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutNotOlderThanOneMonth,1009,"[5] recordIndex=4",OK
2021-06-01 17:10:35.605,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutNotOlderThanOneMonth,1043,"[6] recordIndex=5",OK
2021-06-01 17:10:36.816,acme.testing.anonymous.shout.AnonymousShoutListTest,listShoutNotOlderThanOneMonth,984,"[7] recordIndex=6",OK
2021-06-01 17:10:48.575,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createShoutWithAnonymousPositive,2938,"[1] recordIndex=7, author=Coyote, text=Hello, I'm happy",OK
2021-06-01 17:10:51.784,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createShoutWithAnonymousPositive,2983,"[2] recordIndex=8, author=José Mota, text=Play tennis",OK
2021-06-01 17:10:54.994,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createShoutWithAnonymousPositive,2990,"[3] recordIndex=9, author=Pablo, text=to eat",OK
2021-06-01 17:10:58.201,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createShoutWithAnonymousPositive,2987,"[4] recordIndex=10, author=Juanito, text=This is very interesting",OK
2021-06-01 17:11:00.064,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createShoutWithAnonymousNegative,1634,"[1] recordIndex=0, author=null, text=null",OK
2021-06-01 17:11:01.983,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createShoutWithAnonymousNegative,1712,"[2] recordIndex=0, author=nigeria, text=milliondollar",OK
2021-06-01 17:11:04.128,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createShoutWithAnonymousNegative,1926,"[3] recordIndex=0, author=aa, text=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa…",OK
2021-06-01 17:11:06.139,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createShoutWithAnonymousNegative,1765,"[4] recordIndex=0, author=a, text=hardcore",OK
2021-06-01 17:11:16.344,acme.testing.anonymous.task.AnonymousTaskListTest,listAnonymousTaskPublicAndFinished,1889,"[1] recordIndex=0, publica=true, titulo=Implementacion entidad employer, periodoEjecucionInicio=2021/12/24 01:18, periodoEjecucionFinal=2021/12/24 02:18, cargaTrabajo=1.00, cargaTrabajoMinutos=null, descripcion=implementar employer con sus atributos, enlace=https://stackoverflow.com/",OK
2021-06-01 17:11:18.471,acme.testing.anonymous.task.AnonymousTaskListTest,listAnonymousTaskPublicAndFinished,1909,"[2] recordIndex=1, publica=true, titulo=Funcionalidad 27 parte 2, periodoEjecucionInicio=2021/11/27 02:30, periodoEjecucionFinal=2021/11/28 04:30, cargaTrabajo=3.00, cargaTrabajoMinutos=null, descripcion=Añadir botón de carrito, enlace=https://github.com/",OK
2021-06-01 17:11:20.577,acme.testing.anonymous.task.AnonymousTaskListTest,listAnonymousTaskPublicAndFinished,1891,"[3] recordIndex=2, publica=true, titulo=Desing et le testing la, periodoEjecucionInicio=2021/07/10 01:30, periodoEjecucionFinal=2021/07/10 04:30, cargaTrabajo=4.00, cargaTrabajoMinutos=null, descripcion=analyser la structure mvc, enlace=https://www.wordreference.com/",OK
2021-06-01 17:11:25.348,acme.testing.anonymous.task.AnonymousTaskListTest,list,4570,"[1] recordIndex=0, publica=true, titulo=Implementacion entidad employer, periodoEjecucionInicio=2021/12/24 01:18, periodoEjecucionFinal=2021/12/24 02:18, cargaTrabajo=1.00, cargaTrabajoMinutos=null, descripcion=implementar employer con sus atributos, enlace=https://stackoverflow.com/",OK
2021-06-01 17:11:30.177,acme.testing.anonymous.task.AnonymousTaskListTest,list,4604,"[2] recordIndex=1, publica=true, titulo=Funcionalidad 27 parte 2, periodoEjecucionInicio=2021/11/27 02:30, periodoEjecucionFinal=2021/11/28 04:30, cargaTrabajo=3.00, cargaTrabajoMinutos=null, descripcion=Añadir botón de carrito, enlace=https://github.com/",OK
2021-06-01 17:11:34.878,acme.testing.anonymous.task.AnonymousTaskListTest,list,4489,"[3] recordIndex=2, publica=true, titulo=Desing et le testing la, periodoEjecucionInicio=2021/07/10 01:30, periodoEjecucionFinal=2021/07/10 04:30, cargaTrabajo=4.00, cargaTrabajoMinutos=null, descripcion=analyser la structure mvc, enlace=https://www.wordreference.com/",OK
2021-06-01 17:11:36.614,acme.testing.anonymous.task.AnonymousTaskListTest,order,1535,"order()",OK
2021-06-01 17:11:48.403,acme.testing.administrator.threshold.AdministratorThresholdShowTest,listShowTreshold,4108,"[1] recordIndex=0, umbral=10.00",OK
2021-06-01 17:11:52.168,acme.testing.administrator.threshold.AdministratorThresholdShowTest,negativeShowThreeshold,3526,"negativeShowThreeshold()",OK
2021-06-01 17:12:05.656,acme.testing.administrator.threshold.AdministratorThresholdUpdateTest,positiveUpdateThreeshold,5669,"[1] recordIndex=0, umbral=20.00",OK
2021-06-01 17:12:10.706,acme.testing.administrator.threshold.AdministratorThresholdUpdateTest,negativeUpdateThreeshold,4836,"[1] recordIndex=0, umbral=P",OK
2021-06-01 17:12:15.776,acme.testing.administrator.threshold.AdministratorThresholdUpdateTest,negativeUpdateThreeshold,4853,"[2] recordIndex=1, umbral=3000",OK
2021-06-01 17:12:20.795,acme.testing.administrator.threshold.AdministratorThresholdUpdateTest,negativeUpdateThreeshold,4784,"[3] recordIndex=2, umbral=-1",OK
2021-06-01 17:12:35.304,acme.testing.administrator.spamWord.AdministratorSpamWordUpdateTest,positiveUpdateSpamWord,6697,"[1] recordIndex=0, word=hola",OK
2021-06-01 17:12:42.213,acme.testing.administrator.spamWord.AdministratorSpamWordUpdateTest,positiveUpdateSpamWord,6706,"[2] recordIndex=1, word=prueba",OK
2021-06-01 17:12:48.993,acme.testing.administrator.spamWord.AdministratorSpamWordUpdateTest,positiveUpdateSpamWord,6560,"[3] recordIndex=2, word=palabra de prueba",OK
2021-06-01 17:12:54.904,acme.testing.administrator.spamWord.AdministratorSpamWordUpdateTest,negativeUpdateSpamWord,5679,"[1] recordIndex=0, word=null",OK
2021-06-01 17:13:06.634,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,listSpamWordNegativo,3441,"listSpamWordNegativo()",OK
2021-06-01 17:13:11.144,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,listSpamWord,4281,"[1] recordIndex=0, word=sex",OK
2021-06-01 17:13:15.607,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,listSpamWord,4247,"[2] recordIndex=1, word=hard core",OK
2021-06-01 17:13:20.051,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,listSpamWord,4216,"[3] recordIndex=2, word=viagra",OK
2021-06-01 17:13:20.511,acme.testing.administrator.spamWord.AdministratorSpamWordListTest,listSpamWordNegativo2,219,"listSpamWordNegativo2()",OK
2021-06-01 17:13:34.909,acme.testing.authenticated.updateAccount.AuthenticatedUpdateAccountTest,updatePositiveAccount,6037,"[1] name=José Manuel, surname=Bejarano, email=josemabp13@gmail.com",OK
2021-06-01 17:13:41.205,acme.testing.authenticated.updateAccount.AuthenticatedUpdateAccountTest,updatePositiveAccount,6074,"[2] name=Asunción, surname=Pereira, email=asuperado@us.es",OK
2021-06-01 17:13:47.405,acme.testing.authenticated.updateAccount.AuthenticatedUpdateAccountTest,updatePositiveAccount,5999,"[3] name=Pablo, surname=Vega, email=lopez@hotmail.com",OK
2021-06-01 17:13:52.755,acme.testing.authenticated.updateAccount.AuthenticatedUpdateAccountTest,updateNegativeAccount,5125,"[1] name=eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee, surname=eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee, email=evfwvbfffffffffvfwbvfvve",OK
2021-06-01 17:13:58.026,acme.testing.authenticated.updateAccount.AuthenticatedUpdateAccountTest,updateNegativeAccount,5054,"[2] name=, surname=null, email=null",OK
2021-06-01 17:14:03.27,acme.testing.authenticated.updateAccount.AuthenticatedUpdateAccountTest,updateNegativeAccount,5024,"[3] name=, surname=null, email=a",OK
2021-06-01 17:14:17.107,acme.testing.manager.updateAccount.ManagerUpdateAccountTest,updatePositiveAccount,6095,"[1] name=José Manuel, surname=Bejarano, email=josemabp13@gmail.com",OK
2021-06-01 17:14:23.424,acme.testing.manager.updateAccount.ManagerUpdateAccountTest,updatePositiveAccount,6116,"[2] name=Asunción, surname=Pereira, email=asuperado@us.es",OK
2021-06-01 17:14:29.611,acme.testing.manager.updateAccount.ManagerUpdateAccountTest,updatePositiveAccount,5958,"[3] name=Pablo, surname=Vega, email=lopez@hotmail.com",OK
